fighter_id,record,SLpM:,Str. Acc.:,SApM:,Str. Def:,,TD Avg.:,TD Acc.:,TD Def.:,Sub. Avg.:,Height:,Weight:,Reach:,STANCE:,DOB:
563a1d42bb0e3cef,10-4-0,0.00,0%,3.56,50%,,0.00,0%,0%,0.0,"6' 1""",185 lbs.,"79""",Orthodox,"Jun 18, 1996"
e363b21261814830,23-11-1,1.93,49%,2.91,47%,,0.00,0%,25%,0.5,"5' 9""",125 lbs.,--,Orthodox,"Dec 05, 1979"
7c4ec656d8fcb867,13-3-0,2.55,45%,3.76,42%,,0.67,20%,0%,0.0,"5' 6""",135 lbs.,"68""",Orthodox,"May 06, 1984"
445a98acb8985970,30-11-0,1.88,49%,3.68,47%,,0.72,33%,86%,0.0,"5' 10""",185 lbs.,--,Orthodox,"Jul 14, 1974"
4959f10a62f3fec3,7-3-0,4.93,50%,2.57,64%,,0.25,33%,66%,0.2,"5' 3""",115 lbs.,"63""",Switch,"Jun 25, 1995"
fb8a3025ae722e64,19-13-0,4.01,35%,5.84,42%,,1.04,50%,66%,0.0,"6' 0""",170 lbs.,"74""",Orthodox,"Apr 26, 1979"
90b57b19d20e1969,8-3-0,4.47,46%,2.87,65%,,1.00,16%,0%,0.0,"5' 8""",145 lbs.,"71""",Orthodox,"Mar 05, 1996"
d73a7c36746fbc5b,7-0-0,9.86,46%,0.00,100%,,0.00,0%,0%,12.3,"6' 4""",265 lbs.,"78""",Southpaw,"Jul 19, 2000"
e1248941344b3288,28-4-0,5.99,57%,3.31,58%,,1.63,34%,68%,0.2,"5' 6""",145 lbs.,"71""",Orthodox,"Sep 29, 1988"
6f81b6de2557739a,19-7-0,1.19,34%,1.78,52%,,3.19,48%,52%,2.0,"5' 9""",155 lbs.,"71""",Southpaw,"Sep 05, 1980"
279566840aa55bf2,40-11-0,4.84,57%,2.90,54%,,0.54,62%,68%,0.2,"6' 7""",250 lbs.,"80""",Orthodox,"Oct 24, 1988"
0e6b611451a9a7d8,12-4-2,6.93,47%,10.00,40%,,0.50,14%,57%,0.0,"5' 3""",135 lbs.,"65""",Orthodox,"Apr 18, 2000"
c4b9296214f4c09c,14-12-1,1.89,36%,3.23,52%,,0.62,16%,58%,1.5,"6' 0""",170 lbs.,--,Orthodox,"Aug 01, 1975"
277ffed20cf07aea,20-11-1,0.00,0%,0.00,100%,,0.00,0%,0%,0.0,--,220 lbs.,--,Orthodox,--
ef0344ed552d8a22,5-3-1,3.87,32%,4.19,51%,,0.00,0%,50%,0.8,"5' 10""",135 lbs.,--,,--
7929be8290289a47,55-10-0 (1 NC),1.59,49%,0.97,63%,,1.19,66%,50%,0.5,"5' 8""",205 lbs.,--,Orthodox,"Aug 06, 1973"
6d38e41efa47a72d,13-4-0,2.11,45%,1.90,58%,,0.63,14%,44%,0.0,"5' 10""",155 lbs.,"73""",Orthodox,"Mar 02, 1996"
6291decf7f3b6608,4-11-0,0.00,0%,0.00,0%,,0.00,0%,0%,0.0,"5' 10""",205 lbs.,--,,"Feb 08, 1972"
c8097968da5e5f13,12-3-0,1.70,53%,1.75,51%,,2.60,51%,55%,1.1,"5' 10""",155 lbs.,"70""",Orthodox,"Sep 30, 1987"
6b7bc7eaf2465387,13-4-0,2.64,50%,8.57,43%,,0.00,0%,50%,0.0,"5' 10""",242 lbs.,--,Orthodox,--
8f2939f5fd9cca1e,16-9-0,2.02,51%,2.39,40%,,3.03,46%,40%,4.8,"5' 11""",170 lbs.,"75""",Orthodox,"Apr 25, 1988"
aeb6c57b9bd8bc3a,11-2-0,1.03,28%,6.72,38%,,7.76,33%,0%,0.0,"6' 1""",185 lbs.,"75""",Orthodox,"Sep 19, 1986"
18944a1a6ac1becf,1-5-0,2.28,31%,4.36,34%,,0.00,0%,0%,0.0,"5' 11""",205 lbs.,--,Southpaw,"Nov 22, 1972"
bd92e38aef641673,2-0-0,3.42,67%,0.45,46%,,1.94,100%,100%,0.0,"6' 1""",215 lbs.,--,Orthodox,"Mar 03, 1962"
e6147d5ab3685899,15-10-0,1.81,37%,3.85,46%,,0.00,0%,57%,1.7,"5' 9""",135 lbs.,--,,"Jan 04, 1980"
c21f26bbde777573,22-10-0 (1 NC),3.90,54%,2.99,46%,,0.36,50%,57%,0.7,"6' 6""",205 lbs.,"82""",Orthodox,"Mar 30, 1992"
4333a8e70a672eb7,8-5-0,1.84,32%,3.32,47%,,1.02,75%,11%,0.0,"5' 4""",125 lbs.,"67""",Switch,"Aug 02, 1988"
f5779a2303ed76ec,15-1-0,2.00,52%,2.85,42%,,5.74,69%,0%,2.5,"6' 6""",244 lbs.,"78""",Orthodox,"Dec 14, 1997"
6add18754930182b,7-3-0,3.72,53%,4.18,42%,,4.07,38%,100%,0.0,"6' 4""",205 lbs.,"78""",Orthodox,"Jul 16, 1999"
1ad381c8994c4e5b,8-7-1,1.47,29%,8.53,29%,,0.00,0%,100%,0.0,"5' 10""",155 lbs.,--,Orthodox,"Mar 25, 1989"
bf41b5131545da12,18-6-1,1.55,44%,2.36,47%,,0.00,0%,42%,0.0,"6' 0""",185 lbs.,--,Orthodox,"Nov 10, 1975"
b9415726dc3ec526,26-15-1,1.13,46%,3.44,45%,,6.00,54%,28%,1.0,"5' 9""",205 lbs.,"72""",Switch,"Nov 21, 1981"
b87c3f460709f74c,4-6-0,0.00,0%,0.00,0%,,0.00,0%,0%,0.0,"5' 9""",--,--,,"Feb 13, 1987"
95cf6be9071e68b0,15-6-0,1.13,38%,4.11,45%,,2.13,50%,0%,0.0,"5' 11""",185 lbs.,"73""",Orthodox,"Mar 01, 1989"
4078de7181a19142,5-2-0,0.52,28%,3.41,35%,,0.00,0%,0%,0.0,"5' 10""",155 lbs.,"69""",Orthodox,"Nov 17, 1992"
0c670b443c3d269f,29-11-0,3.19,26%,6.65,49%,,0.00,0%,100%,0.0,"5' 10""",170 lbs.,--,Orthodox,"Mar 14, 1984"
83c6c3e0f8bde8ee,8-2-0,0.79,100%,1.18,50%,,0.00,0%,0%,0.0,"6' 0""",205 lbs.,--,Orthodox,--
303a05a7aa3ff761,9-5-0,3.84,46%,2.72,58%,,1.55,40%,66%,0.2,"6' 0""",170 lbs.,"73""",Orthodox,"Dec 01, 1988"
b4c96c3d9139bf0e,10-3-0,2.03,19%,2.83,64%,,3.00,54%,100%,1.5,"5' 11""",185 lbs.,--,,"Nov 28, 1988"
d57e6a8971b6d2bd,3-3-0,0.63,41%,2.66,40%,,3.80,66%,0%,1.9,"6' 1""",205 lbs.,--,Orthodox,"Jun 20, 1976"
a1d6b308781aa2f5,5-2-0,0.92,25%,4.31,30%,,1.16,20%,0%,0.0,--,205 lbs.,--,Orthodox,--
476414d2f18cd059,7-8-1 (1 NC),3.43,36%,10.29,62%,,0.00,0%,0%,0.0,"5' 6""",155 lbs.,--,Orthodox,"May 28, 1977"
efb9a43415a56d34,20-6-1,3.17,46%,2.27,53%,,0.00,0%,77%,0.0,"6' 0""",170 lbs.,--,Southpaw,"Jan 14, 1986"
69e8c632135af48b,2-1-0,1.32,26%,1.63,44%,,0.00,0%,33%,0.0,"6' 0""",170 lbs.,--,Orthodox,"Apr 04, 1991"
2997e7fe3c9d3d4a,9-1-0,6.22,56%,2.19,63%,,0.78,75%,84%,0.8,"5' 6""",125 lbs.,"66""",Southpaw,"May 15, 1992"
d538f13ab21d9633,5-2-0,2.95,40%,4.43,60%,,1.17,100%,66%,0.0,"5' 9""",135 lbs.,"71""",Switch,"Nov 16, 1992"
2721bb808bb2523c,13-6-0,2.13,42%,3.44,43%,,2.35,50%,83%,0.9,"6' 0""",155 lbs.,"73""",Orthodox,--
67cd6495280b0a57,14-5-0,7.20,60%,2.76,52%,,0.00,0%,100%,3.6,"5' 10""",170 lbs.,"71""",,"Jun 28, 1988"
e81dd0bb8a64b550,3-3-0,1.64,19%,7.21,53%,,0.00,0%,0%,0.0,"5' 11""",170 lbs.,--,Orthodox,"Dec 17, 1980"
ba5e253af86db1a8,17-9-0,4.02,32%,6.07,50%,,0.50,22%,44%,0.0,"5' 8""",135 lbs.,"71""",Orthodox,"Mar 31, 1986"
c0c1bc0766df4c00,15-6-0,2.15,46%,2.39,52%,,6.14,46%,60%,0.0,"5' 6""",135 lbs.,--,Orthodox,"Oct 31, 1976"
c4c4c7dd26c15d91,18-17-1,1.16,21%,4.63,57%,,0.00,0%,0%,0.0,"6' 0""",185 lbs.,--,Orthodox,"Jun 05, 1974"
1e47dba648ea438c,3-3-0,0.00,0%,0.00,0%,,0.00,0%,0%,0.0,"5' 10""",155 lbs.,--,Southpaw,--
8a19676a3388845a,2-14-0,0.40,31%,3.53,46%,,0.00,0%,20%,0.0,"6' 0""",186 lbs.,--,,"Dec 11, 1989"
2abe38b81d68a24a,8-13-3 (1 NC),0.60,40%,3.40,35%,,1.00,100%,37%,0.0,"6' 4""",220 lbs.,--,Orthodox,"Jan 31, 1976"
951ffadfc4e917ea,0-1-0,0.62,50%,0.94,0%,,0.00,0%,14%,0.0,"5' 6""",139 lbs.,--,,"May 18, 1983"
efaf544314bb5c2e,16-6-2,0.84,50%,1.37,42%,,4.19,69%,50%,2.8,"6' 2""",280 lbs.,--,Orthodox,"Nov 23, 1965"
103e2e67919379c5,1-2-0,0.00,0%,0.00,0%,,0.00,0%,0%,0.0,"6' 0""",170 lbs.,--,,"Feb 08, 1985"
2de91c2244ad7e89,9-5-0,0.48,23%,2.53,39%,,4.07,52%,28%,0.0,"6' 1""",170 lbs.,"79""",Orthodox,"Apr 11, 1989"
31dbfbe4e7a6727c,9-2-0,6.39,44%,5.83,55%,,0.40,33%,85%,0.8,"6' 5""",170 lbs.,"77""",Orthodox,"Feb 21, 1995"
eb04b9d31e938edb,18-13-0,3.42,46%,4.25,48%,,1.39,33%,69%,0.6,"5' 3""",115 lbs.,"62""",Orthodox,"Jan 06, 1986"
1836639ecf9b6e7f,2-2-0,0.13,18%,0.73,62%,,2.00,40%,60%,1.0,--,155 lbs.,--,,--
117580b232409824,5-1-0,5.45,62%,7.64,61%,,0.00,0%,0%,0.0,--,185 lbs.,--,,--
d7b2c0b53883ee80,13-8-1,3.67,35%,3.25,62%,,0.00,0%,100%,0.0,"6' 0""",155 lbs.,--,Southpaw,"Aug 09, 1979"
a31dfd9e8b2dc6ca,4-2-0,0.93,37%,1.60,22%,,2.00,100%,33%,0.0,--,155 lbs.,--,,"Sep 22, 1984"
92aafa8f4b26269b,14-10-0,2.10,29%,3.79,43%,,0.00,0%,61%,1.4,"5' 11""",135 lbs.,"75""",Orthodox,"Jul 16, 1984"
6809c31286b08d97,17-9-0,4.01,44%,4.41,50%,,0.15,7%,43%,0.0,"6' 1""",185 lbs.,"73""",Orthodox,"Jul 13, 1982"
a99d4aa689bdca18,3-1-0,0.00,0%,0.00,0%,,0.00,0%,0%,0.0,--,185 lbs.,--,,--
7c9f96f9a6a5cd50,15-6-0,4.78,64%,4.35,46%,,0.41,10%,66%,0.4,"6' 0""",155 lbs.,"73""",Southpaw,"Dec 05, 1991"
f40ec51dd4de47c3,9-2-0 (1 NC),1.47,30%,2.27,64%,,2.50,31%,40%,1.0,"5' 10""",170 lbs.,--,Orthodox,"Apr 28, 1989"
d44a84409bf0da64,2-2-0,0.91,80%,3.85,15%,,6.79,40%,0%,0.0,"5' 6""",135 lbs.,--,,--
b9c03e7a4557e542,4-1-0,1.10,60%,2.45,49%,,3.38,81%,0%,0.0,"5' 7""",135 lbs.,"67""",Orthodox,"Nov 15, 1986"
326a001926ffb7ec,5-3-0,4.49,51%,4.56,51%,,2.00,30%,100%,0.0,"5' 11""",170 lbs.,"72""",Orthodox,"Nov 23, 1993"
69888118d968ba52,11-3-0,5.25,64%,3.34,61%,,4.77,40%,100%,0.0,"5' 8""",135 lbs.,"69""",Orthodox,"May 05, 1994"
7b9dade6bedaabbe,39-9-0,5.71,42%,4.05,61%,,0.84,50%,83%,0.0,"5' 10""",145 lbs.,"70""",,"Nov 22, 1984"
3a8176e15b9887c1,16-8-0,3.11,45%,3.37,51%,,3.27,42%,72%,0.8,"6' 2""",185 lbs.,"78""",Orthodox,"Jun 17, 1984"
9ccdd2ce45903f34,21-18-1,1.54,56%,2.50,38%,,0.80,50%,25%,2.4,"6' 2""",185 lbs.,--,Southpaw,"Sep 19, 1967"
f1b2a4365799c48b,8-5-0,3.12,27%,3.04,56%,,1.22,42%,45%,1.2,"6' 2""",234 lbs.,"77""",Orthodox,"Sep 13, 1975"
2e45d08b3f2f02c8,10-2-0,4.58,55%,4.23,52%,,0.00,0%,46%,0.0,"5' 10""",135 lbs.,"71""",Switch,"Jun 04, 1994"
d66a46de8d705353,13-4-1,2.35,46%,1.28,48%,,3.06,46%,50%,1.3,"5' 9""",170 lbs.,"74""",Switch,"Oct 30, 1986"
492b202d2064e7a9,24-9-1,3.59,52%,2.64,55%,,1.75,31%,31%,1.2,"6' 4""",231 lbs.,"77""",Orthodox,"Jul 30, 1977"
b51841e7c594090d,15-8-0,1.82,56%,6.43,22%,,6.29,50%,0%,0.0,"6' 0""",260 lbs.,--,Orthodox,"Dec 02, 1977"
5f5763b3a4de8dd4,6-6-0,0.00,0%,0.00,0%,,0.00,0%,0%,0.0,"5' 11""",170 lbs.,--,,--
ec2d13a87d3d9541,10-3-1,2.26,40%,3.73,37%,,3.23,37%,14%,0.0,"6' 1""",170 lbs.,"71""",Southpaw,"Aug 20, 1984"
1ce7998e0a215caa,9-5-0 (1 NC),2.27,32%,4.33,45%,,0.00,0%,77%,0.0,--,170 lbs.,--,,"Jan 11, 1979"
e57f0b06ea39e360,14-5-0,1.88,22%,3.16,59%,,0.87,37%,33%,2.6,"5' 6""",135 lbs.,"67""",Orthodox,"Oct 11, 1978"
12458872d6afae1b,26-33-2,2.11,38%,2.20,54%,,0.88,28%,44%,0.0,"6' 0""",205 lbs.,--,Southpaw,"Dec 03, 1971"
d181689653115b6a,1-4-0,0.00,0%,0.00,0%,,0.00,0%,0%,0.0,"5' 11""",175 lbs.,--,,--
c17041f1bb5768d8,13-6-0,3.76,42%,3.07,60%,,0.92,28%,71%,0.5,"6' 0""",155 lbs.,"71""",Southpaw,"Oct 22, 1988"
3dd949593346dbc3,14-9-0,1.23,40%,3.28,39%,,0.00,0%,50%,0.8,"6' 2""",170 lbs.,"76""",Orthodox,"Jul 01, 1990"
4debc6c4c6249690,9-2-0,9.77,49%,6.28,60%,,0.00,0%,50%,0.0,"6' 0""",155 lbs.,"72""",Orthodox,"Jun 11, 1993"
1dafccb62a0f98ec,14-4-0,2.33,46%,1.99,62%,,1.90,30%,45%,0.0,"5' 9""",145 lbs.,"69""",Southpaw,"Apr 12, 1983"
22d1e00e1aabb7c9,27-8-0,1.62,33%,2.36,59%,,3.59,43%,77%,0.3,"6' 1""",205 lbs.,--,Orthodox,"Jun 29, 1981"
129537073431e52e,7-3-0,3.72,48%,4.04,46%,,0.00,0%,27%,0.9,"6' 0""",155 lbs.,"72""",Orthodox,"Dec 13, 1980"
b6debbda44d4a5a0,17-27-0 (1 NC),0.00,0%,0.00,0%,,0.00,0%,0%,0.0,"5' 9""",185 lbs.,--,,"Jul 12, 1981"
b3d21b2610dcfaeb,4-5-0,2.50,31%,2.98,54%,,1.90,66%,70%,0.5,"5' 5""",125 lbs.,"63""",Orthodox,"May 24, 1991"
e1147d3d2dabe1ce,27-9-0,4.39,43%,3.36,59%,,0.73,38%,82%,0.0,"6' 0""",205 lbs.,"73""",Orthodox,"Dec 20, 1990"
13935768cf8aeb86,12-6-0,0.65,60%,6.52,41%,,0.00,0%,80%,0.0,"5' 9""",155 lbs.,"69""",Switch,"Oct 04, 1994"
efa1f6b42c86793c,10-2-0,1.68,38%,1.87,48%,,0.41,33%,58%,0.4,"6' 5""",250 lbs.,"81""",Orthodox,"Feb 05, 1992"
a6c2f5381d575920,1-5-0,0.00,0%,0.00,0%,,0.00,0%,0%,0.0,"5' 10""",170 lbs.,--,Southpaw,"Oct 24, 1965"
60884f31ead1609c,11-2-0,1.27,58%,5.47,31%,,1.91,20%,0%,0.0,"6' 3""",250 lbs.,--,Southpaw,"Feb 10, 1978"
6902fcf0610dd303,18-3-2,3.40,44%,3.87,46%,,0.00,0%,41%,2.5,"5' 10""",135 lbs.,"72""",Orthodox,"Sep 10, 1996"
4a482a0100cfcd0a,14-7-0 (1 NC),3.82,28%,2.63,71%,,1.43,16%,100%,0.0,"5' 6""",155 lbs.,--,Orthodox,"Mar 12, 1979"
781014fb7e8e647a,19-11-0,1.00,54%,2.00,72%,,0.00,0%,0%,0.0,"5' 9""",145 lbs.,--,,"Apr 12, 1982"
338a11d3674eb2d4,11-7-0,0.00,0%,0.00,100%,,7.32,100%,0%,0.0,"5' 10""",155 lbs.,--,Orthodox,"Jan 31, 1987"
cfaf010d5b389c09,9-4-0,2.35,38%,3.70,35%,,0.92,14%,55%,0.9,"5' 7""",145 lbs.,"66""",Orthodox,"Sep 15, 1987"
826475cc758e60e6,11-2-0,2.74,50%,5.66,39%,,4.47,25%,0%,0.0,"6' 3""",185 lbs.,"80""",Orthodox,"Feb 22, 1992"
852454c572675334,7-4-0,1.82,45%,2.03,50%,,1.27,22%,66%,3.8,"6' 1""",170 lbs.,"75""",Orthodox,"May 04, 1978"
b63e800c18e011b5,7-1-0,0.00,0%,0.00,0%,,0.00,0%,0%,0.0,"6' 1""",275 lbs.,--,Orthodox,"Dec 19, 1969"
6291ac0a3726732f,12-6-0,0.61,62%,2.77,40%,,1.84,40%,16%,0.9,"6' 3""",235 lbs.,--,Orthodox,"Jul 10, 1975"
6f812143641ceff8,0-1-0,0.00,0%,1.39,60%,,0.00,0%,0%,0.0,"6' 1""",185 lbs.,--,Orthodox,"Apr 09, 1976"
b8e2f10efb6eca85,4-5-0,1.55,36%,2.32,58%,,2.90,33%,100%,0.0,"6' 1""",265 lbs.,--,Orthodox,"Mar 30, 1980"
39330403ad27c2bb,8-6-0,4.12,51%,4.12,52%,,2.71,41%,100%,0.5,"5' 8""",135 lbs.,"73""",Orthodox,"Sep 07, 1981"
990bd63726a577f8,15-5-0,3.07,38%,3.55,48%,,1.81,40%,100%,0.0,"6' 2""",185 lbs.,"76""",Orthodox,"Jul 03, 1986"
e26bd53b751d61d9,9-6-0 (1 NC),5.83,50%,5.46,35%,,1.11,50%,85%,0.0,"6' 1""",185 lbs.,"75""",Southpaw,"Oct 13, 1990"
f9a20a17d712ef7c,11-3-0,0.31,27%,5.34,23%,,0.00,0%,25%,0.0,"6' 0""",170 lbs.,"73""",Orthodox,"Dec 15, 1983"
2558ae2e5671e318,16-5-0,4.97,39%,5.34,41%,,0.00,0%,51%,0.0,"6' 0""",170 lbs.,"77""",Orthodox,"Mar 30, 1994"
d35f734c56a89103,10-2-0,2.68,48%,2.15,55%,,4.20,48%,100%,0.2,"6' 3""",235 lbs.,"79""",Orthodox,"Jan 06, 1990"
95883dbdab4fcf0f,0-5-0,0.00,0%,0.00,0%,,0.00,0%,0%,0.0,--,--,--,,--
ce1e867808ef5fce,8-2-0,3.37,59%,2.57,57%,,0.96,66%,36%,0.0,"6' 1""",264 lbs.,"78""",Southpaw,"Jul 19, 1987"
a56607a451e4c70d,18-10-0 (1 NC),2.32,50%,1.36,55%,,1.31,50%,60%,1.6,"6' 1""",170 lbs.,"75""",Orthodox,"Jun 07, 1977"
9cc84087ee768342,2-3-0,0.00,0%,0.00,0%,,0.00,0%,0%,0.0,--,155 lbs.,--,,"Oct 02, 1988"
cd01f0b768a32475,7-3-0,2.92,48%,5.65,56%,,0.37,100%,80%,0.0,"6' 2""",205 lbs.,"75""",Southpaw,"Jul 17, 1987"
b8e6393c39cb9740,36-29-0,1.01,31%,5.88,62%,,0.00,0%,0%,0.0,"5' 8""",145 lbs.,--,,"Oct 20, 1982"
7b3503352cd53abb,17-10-0,1.57,31%,6.71,30%,,1.57,16%,33%,7.9,"6' 1""",145 lbs.,"73""",Southpaw,"Jan 24, 1989"
81254702b51cc832,9-3-0,7.56,49%,8.27,52%,,0.00,0%,0%,0.0,"5' 9""",145 lbs.,"69""",Switch,"Apr 29, 1993"
eb29176b03dfa888,16-10-0,3.17,50%,3.57,51%,,2.13,37%,56%,1.5,"5' 10""",155 lbs.,"68""",Orthodox,"Sep 19, 1983"
fc9a9559a05f2704,24-16-1,3.40,29%,3.76,68%,,0.34,33%,86%,0.1,"5' 7""",135 lbs.,"69""",Orthodox,"Jun 26, 1984"
483a953b18d73bb3,7-3-0,4.55,44%,6.21,46%,,4.28,52%,40%,0.0,"5' 6""",185 lbs.,"70""",Orthodox,"Jun 13, 1989"
b45d6b73f4ca4467,21-11-2,2.52,33%,4.57,51%,,0.00,0%,74%,0.0,"5' 11""",155 lbs.,"73""",Orthodox,"Nov 09, 1981"
b34976c022b24568,6-0-0,0.00,0%,0.00,0%,,0.00,0%,0%,0.0,--,238 lbs.,--,,"Sep 14, 1995"
53f84637dfffab7a,26-9-1,1.42,47%,2.08,56%,,0.00,0%,27%,0.9,"5' 8""",145 lbs.,--,Southpaw,"Jul 25, 1984"
cd12227edd3f134b,28-15-1,2.32,52%,4.86,42%,,1.57,40%,78%,0.3,"6' 0""",170 lbs.,--,Orthodox,"Oct 25, 1981"
5f3805dda9661cba,19-9-0,2.15,44%,2.54,52%,,6.90,48%,100%,0.9,"5' 10""",170 lbs.,"70""",Orthodox,"Nov 07, 1986"
7f9f528cb72a6ed1,75-21-0 (1 NC),0.48,30%,4.03,41%,,4.84,57%,44%,1.2,"6' 3""",205 lbs.,--,Orthodox,"Mar 15, 1978"
ea0ad155451ed1f5,0-1-0,0.00,0%,0.00,0%,,0.00,0%,0%,0.0,--,--,--,,--
b99b3620839ea911,9-2-0,2.67,65%,0.87,62%,,2.00,66%,100%,1.0,"5' 2""",115 lbs.,--,Orthodox,"Dec 09, 1994"
a7e3f02fe2b2fe30,1-1-0,2.37,25%,4.57,47%,,0.00,0%,77%,0.5,"5' 11""",145 lbs.,"70""",Orthodox,"Sep 08, 1983"
aa79d5399571068e,7-5-0,0.47,33%,10.91,19%,,0.00,0%,0%,0.0,"5' 9""",170 lbs.,--,Orthodox,"Oct 18, 1975"
daa89f01e1c0f42a,0-1-0,0.00,0%,0.00,0%,,0.00,0%,0%,0.0,"5' 7""",165 lbs.,--,,--
751aa58b7fb03c74,14-6-0,5.02,39%,5.82,60%,,0.00,0%,66%,0.0,"5' 10""",135 lbs.,"71""",Orthodox,"Jun 24, 1995"
12f91bfa8f1f723b,17-8-0,7.10,51%,4.89,51%,,1.52,55%,58%,0.3,"5' 6""",125 lbs.,"65""",Orthodox,"Dec 23, 1985"
329e403448756217,23-6-0,5.64,51%,4.25,54%,,1.35,48%,73%,0.5,"5' 6""",145 lbs.,"69""",Orthodox,"May 08, 1993"
7a47e068f8017019,7-2-0,1.60,35%,4.93,36%,,1.92,100%,50%,0.0,"5' 8""",170 lbs.,"74""",Orthodox,"Aug 10, 1993"
effd9de9937996f8,19-7-1,2.36,48%,2.76,54%,,1.06,40%,87%,0.4,"5' 9""",170 lbs.,"74""",Orthodox,"Apr 07, 1982"
8de471543d9c933e,8-17-0,0.00,0%,0.00,0%,,0.00,0%,0%,0.0,"5' 11""",170 lbs.,--,,"Feb 05, 1985"
133a9d2e6efd8a50,5-1-0,0.00,0%,0.00,0%,,0.00,0%,0%,0.0,--,185 lbs.,--,,"May 30, 1994"
4682bc59d5f55145,13-2-1,5.57,46%,4.18,58%,,0.58,55%,84%,0.3,"6' 2""",145 lbs.,"78""",Orthodox,"Jun 07, 1992"
de3ed2e152520c8d,13-10-0,0.00,0%,0.00,0%,,0.00,0%,0%,0.0,"5' 11""",230 lbs.,--,Orthodox,"Jun 11, 1963"
8fb808fc2e145bd6,7-3-0,0.00,0%,0.00,0%,,0.00,0%,0%,0.0,--,185 lbs.,--,,--
78e501478a36a018,16-9-0,4.18,48%,4.45,46%,,0.00,0%,57%,0.7,"5' 11""",155 lbs.,"74""",Orthodox,"Oct 15, 1986"
eb6edce3028f05c0,5-1-0,1.76,48%,3.12,28%,,4.07,66%,0%,2.0,"6' 0""",170 lbs.,--,Orthodox,--
e78f601035d677f2,13-2-0,3.43,35%,2.07,64%,,0.00,0%,100%,0.0,"6' 2""",265 lbs.,--,Orthodox,"Apr 27, 1987"
2a0b19a96f848eff,1-0-0,0.00,0%,0.00,0%,,0.00,0%,0%,0.0,--,130 lbs.,--,,"Jan 12, 1976"
7182146226dabe22,8-5-1,0.00,0%,0.00,0%,,0.00,0%,0%,0.0,--,--,--,,--
c878270af633eb11,12-5-0 (1 NC),4.10,56%,6.03,31%,,2.09,45%,100%,0.4,"6' 2""",205 lbs.,"77""",Orthodox,"Oct 07, 1991"
aac6edb0d5e0b7e9,12-4-0,3.47,43%,4.07,43%,,3.00,25%,33%,0.0,"5' 9""",155 lbs.,--,,"Oct 14, 1987"
fdbefee0827e1567,13-6-0,4.23,41%,4.95,49%,,0.62,30%,63%,0.2,"5' 8""",135 lbs.,"66""",Orthodox,"Apr 18, 1996"
2296125b6c362355,20-9-0,1.61,42%,3.02,56%,,3.28,42%,77%,0.4,"5' 9""",135 lbs.,"69""",Orthodox,"Mar 01, 1989"
78f4cad9548b79e1,10-1-0,0.00,0%,0.00,0%,,0.00,0%,0%,0.0,--,115 lbs.,--,,"Sep 03, 2000"
2d077e22886298be,29-12-1,0.41,50%,2.84,41%,,6.08,50%,0%,0.0,"5' 9""",145 lbs.,"70""",Orthodox,"Apr 09, 1990"
e6dac752a2418a88,5-3-0,0.77,42%,1.82,21%,,2.10,40%,25%,1.1,"6' 3""",220 lbs.,--,Orthodox,"Sep 08, 1974"
86bace9e4ad85542,27-11-0,5.06,47%,3.85,50%,,0.74,27%,82%,0.0,"5' 8""",135 lbs.,"70""",Orthodox,"Apr 13, 1998"
e415ea6f8d41c917,15-6-0,4.10,44%,2.81,59%,,2.60,42%,40%,0.0,"5' 11""",145 lbs.,"71""",Orthodox,"Feb 28, 1998"
2cdb479a0ef0ee1d,19-3-0,4.53,34%,8.13,38%,,0.00,0%,75%,0.0,"5' 4""",115 lbs.,"63""",Switch,"Jan 12, 1988"
85248da6e9e2f7e7,8-4-0,3.08,39%,2.55,63%,,0.00,0%,66%,0.0,"6' 1""",185 lbs.,--,Orthodox,"Nov 29, 1983"
cc84b68f862b466f,16-7-1,3.13,30%,5.77,42%,,0.00,0%,62%,1.0,"5' 7""",145 lbs.,--,Orthodox,"Mar 23, 1979"
94527830000ab715,28-12-1 (1 NC),1.71,38%,2.08,50%,,2.73,30%,29%,1.8,"5' 6""",135 lbs.,"67""",Orthodox,"Sep 12, 1984"
3753714927f18437,12-6-0,3.50,39%,6.39,43%,,0.50,20%,42%,0.5,"5' 9""",145 lbs.,"73""",Switch,"May 23, 1994"
95aff2fd8d09a5f0,10-0-0,8.64,68%,2.22,59%,,11.11,75%,100%,7.4,"6' 2""",205 lbs.,"78""",Orthodox,"Jan 03, 2001"
d06f8869449ba7bd,24-10-1,1.74,47%,2.41,58%,,1.66,35%,72%,0.1,"6' 3""",155 lbs.,"74""",Southpaw,"Jul 18, 1984"
6014d25e73b669c9,45-35-10,0.00,0%,0.00,0%,,0.00,0%,0%,0.0,"5' 11""",185 lbs.,--,Southpaw,"Jul 12, 1972"
9f488f520ed25bbf,5-12-2,0.30,46%,1.93,38%,,0.00,0%,10%,0.3,"6' 0""",170 lbs.,--,Orthodox,"Jul 11, 1976"
eed2b71d77d95416,14-25-1,1.65,38%,3.05,53%,,1.00,20%,50%,0.6,"6' 2""",220 lbs.,--,Southpaw,"Jul 04, 1970"
351264d11286d09a,19-11-3,1.97,39%,1.27,70%,,1.12,33%,100%,0.0,"5' 6""",139 lbs.,--,Orthodox,"Oct 02, 1980"
